position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T54,"Conners, Corey",AN,-3,18,-2,1.5550000000000002,292.95,0.7857149999999999,-0.21500000000000002,0.75,32.59110666666667,28.941340000000004,-1.26,0.39999999999999997,0.6000019999999999,3.5,2.5,0.48,1.74,1.3399999999999999
T54,"Kirk, Chris",AN,-3,18,-2,0.10999999999999999,286.6,0.7142850000000001,0.885,0.805555,32.91603103448276,65.64341428571429,-0.245,-0.27999999999999997,0.5,4,3,0.48,0.72,0.995
T54,"Bauchou, Zach",AN,-3,18,-2,0.20000000000000007,292.45,0.60714,-1.585,0.58333,28.732884615384616,57.15383,1.475,0.39,0.81250125,2,3.5,0.48,-0.9950000000000001,-1.3850000000000002
T54,"Crowe, Trace",AN,-3,18,1,0.355,297.70000000000005,0.607145,-0.25,0.72222,24.585660869565217,74.65363333333333,1.43,-1.045,0.5333326666666667,4,3.5,0.48,-0.95,0.09499999999999999
T67,"Silverman, Ben",AN,-2,18,0,0.615,285.25,0.75,0.51,0.6666650000000001,36.70643103448276,35.483266666666665,-0.41500000000000004,-0.73,0.6470594117647058,2.5,1.5,-0.020000000000000018,0.395,1.12
T67,"Campbell, Brian",AN,-2,18,0,0.04999999999999999,276.8,0.85714,-0.06999999999999995,0.694445,29.403132258064517,68.90306666666666,-0.585,0.5900000000000001,0.6363663636363637,2.5,2.5,-0.020000000000000018,0.565,-0.020000000000000018
T67,"Schenk, Adam",AN,-2,18,-1,0.05999999999999994,293.29999999999995,0.75,-0.14,0.72222,24.888677777777776,36.84388571428571,0.835,-0.77,0.6153846153846154,3,4.5,-0.019999999999999997,-0.855,-0.07999999999999999
T67,"McGreevy, Max",AN,-2,18,-5,0.495,289.04999999999995,0.7142850000000001,-0.9,0.61111,31.562614814814815,26.03532857142857,-0.545,0.9249999999999999,0.750000625,2,3.5,-0.020000000000000018,0.5250000000000001,-0.405
T67,"Sargent, Gordon",AN,-2,18,-4,1.52,299.79999999999995,0.82143,-2.9050000000000002,0.63889,39.53555,92.88396666666667,0.995,0.37,0.6470605882352941,2.5,4.5,-0.020000000000000018,-1.0150000000000001,-1.385
T67,"Clanton, Luke",AN,-2,18,-3,0.42,282.5,0.7142850000000001,0.895,0.77778,33.518100000000004,32.8769,-0.43999999999999995,-0.895,0.5384615384615385,4,1.5,-0.020000000000000018,0.42000000000000004,1.315
T67,"Nakajima, Keita",AN,-2,18,2,0.16499999999999998,293.75,0.57143,1.025,0.7222200000000001,27.966460869565218,53.26791111111112,-0.88,-0.335,0.6428592857142857,4.5,4.5,-0.020000000000000018,0.8599999999999999,1.1949999999999998
