player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Sides, William",13,3,0,0,39,2,-0.7041999999999999,-1.053135,0.16769499999999993,0.55684,-0.3286,-0.24324102564102562
"Elvira, Manuel",18,0,0.001,0,61,34,0.06666911764705882,-0.1116985294117647,0.028564117647058823,-0.08430764705882353,-0.16744205882352942,-0.2534111475409836
"Yu, Kevin",16,0,0.014,0,47,44,-0.3844725,0.015316136363636369,-0.11220204545454546,0.21166318181818183,0.11477727272727274,-0.25773638297872337
"Brown, Dan",17,0,0,0,49,42,-0.37161,-0.2994202380952381,0.3519059523809524,0.03578642857142858,0.08827214285714291,-0.27777061224489796
"Jordan, Matthew",13,0,0,0,42,26,-0.7131892307692307,0.2720092307692308,-0.053886923076923075,-0.21790884615384615,0.000213461538461579,-0.2839764285714286
"Van Rooyen, Erik",17,0,0,0,51,46,0.6457165217391304,-0.1266641304347826,-0.6277408695652174,-0.026497826086956534,-0.7809028260869565,-0.29059725490196076
"Weaver, Tyler",7,1,0,0,20,0,-9999,-9999,-9999,-9999,-9999,-0.29483800000000004
"Pak, John",15,0,0.01,0,56,0,-9999,-9999,-9999,-9999,-9999,-0.3076819642857143
"Andersen, Mason",15,0,0,0,50,0,-9999,-9999,-9999,-9999,-9999,-0.31004459999999995
"Kim, Chan",19,0,0,0,67,25,-0.1923828,0.024310799999999997,-0.07994360000000002,-0.16146280000000002,-0.21709560000000003,-0.3180025373134328
"Taylor, Ben",16,0,0.003,0,58,0,-9999,-9999,-9999,-9999,-9999,-0.322451551724138
"Guillamoundeguy, Oihan",16,0,0.001,0,51,32,0.10835062499999998,-0.0754753125,-0.43515187499999997,0.0059465625000000005,-0.504680625,-0.3267496078431373
"Holt, Ian",15,2,0.026000000000000002,0,50,2,-0.7825499999999999,-0.323015,-2.02844,-0.5583400000000001,-2.909795,-0.3341016
"Redman, Doc",16,2,0.022,0,58,0,-9999,-9999,-9999,-9999,-9999,-0.3348465517241379
"Harris, Frankie",11,2,0,0,33,0,-9999,-9999,-9999,-9999,-9999,-0.34624848484848486
"Ishikawa, Ryo",16,0,0.001,0,56,0,-9999,-9999,-9999,-9999,-9999,-0.35852982142857137
"Smylie, Elvis",17,1,0.026,0,64,50,0.24740099999999998,-0.27151959999999997,-0.16230079999999997,-0.2964472,-0.7302675999999999,-0.35972890625
"Steele, Brendan",9,0,0,0,36,36,-0.3807375,-0.16938861111111111,0.0760302777777778,0.11707000000000001,0.023711666666666686,-0.367025
"Truslow, Austen",9,1,0.001,0,34,0,-9999,-9999,-9999,-9999,-9999,-0.3700964705882353
"Kinoshita, Ryosuke",11,0,0,0,36,0,-9999,-9999,-9999,-9999,-9999,-0.3743519444444445
"Ruffels, Ryan",1,0,0,0,4,4,1.6037599999999999,-1.186945,-0.73634,-0.05870249999999999,-1.9819874999999998,-0.3782275
"Lingmerth, David",2,0,0,0,6,0,-9999,-9999,-9999,-9999,-9999,-0.38351833333333335
"Dean, Joe",16,0,0.004,0,54,34,0.5476064705882353,0.17006029411764706,-0.5323308823529412,-0.31227441176470583,-0.674545,-0.38670814814814813
"Watson, Bubba",12,0,0.002,0,44,38,-0.13901447368421055,-0.20214657894736843,-0.1395607894736842,-0.0071660526315789515,-0.3488734210526316,-0.3887743181818182
"Surratt, Caleb",13,0,0,0,52,44,0.29051727272727274,-0.1291575,-0.7778652272727272,0.033740681818181836,-0.8732820454545455,-0.39315115384615384
"Skinns, David",14,0,0,0,43,24,0.011483333333333318,0.044518749999999975,0.10069583333333336,-0.22391333333333333,-0.07869874999999998,-0.39695790697674416
"Streelman, Kevin",12,0,0,0,37,30,0.015015333333333315,-0.10785133333333333,-0.18446333333333334,-0.18004833333333334,-0.472363,-0.3994224324324324
"Young, Carson",19,0,0.002,0,63,20,-0.09728100000000002,-0.1169365,-0.3967155,-0.06485800000000001,-0.5785100000000001,-0.40773428571428577
"Daffue, MJ",19,2,0.063,0,59,16,0.328238125,0.33220875,-0.820413125,0.227723125,-0.26048124999999994,-0.4087289830508475
"Sullivan, Andy",17,0,0.071,0,58,42,0.07867500000000002,-0.15829761904761905,-0.4243571428571429,-0.05053309523809525,-0.6331878571428572,-0.4101218965517242
"Dick, Jamie",1,0,0,0,3,0,-9999,-9999,-9999,-9999,-9999,-0.41280333333333336
"Laporta, Francesco",14,0,0.002,0,42,24,-0.1660970833333333,-0.26900125,-0.10490583333333332,0.0339325,-0.33997458333333336,-0.4273430952380953
"Bramlett, Joseph",16,0,0.003,0,54,0,-9999,-9999,-9999,-9999,-9999,-0.43268907407407403
"Kobori, Kazuma",17,0,0,0,56,30,0.00040733333333333734,-0.16749733333333333,0.2670113333333334,-0.24461900000000003,-0.14510499999999998,-0.43518535714285717
"Casey, Paul",7,0,0,0,28,28,-0.5890500000000001,-0.10730250000000001,0.5701903571428572,-0.3006528571428571,0.16223500000000002,-0.4368142857142857
"Phillips, Chandler",17,0,0.006,0,54,51,0.3143852941176471,0.20665803921568626,-0.7143641176470588,-0.2664725490196078,-0.7741786274509803,-0.4371724074074074
"Smyth, Trav",13,2,0.001,0,48,14,0.3317464285714286,-0.03042928571428573,-0.17817142857142856,-1.2303671428571428,-1.4389678571428572,-0.44134604166666663
"Yonezawa, Ren",12,1,0,0,43,4,-0.8275,0.7165825,0.80939,0.14419250000000003,1.6701650000000001,-0.4430723255813953
