player_id,Player,total_rounds,measured_rounds,birdies,birdie_rounds,birdies_per_round,sg_ott,sg_app,sg_arg,sg_putt_global,sg_putt_bermuda_used,sg_t2g,FormSG,FormScore,TraitScore_APP,TraitScore_OTT,TraitScore_Putt,TraitScore_ARG,TraitScore_Par5,TraitScore_Pressure,VenueFit,comp_adjustment_vts,debut_flag,debut_penalty_vts
54628,Lee Hodges,27,24,98,27,3.6296296296296298,0.209,0.176,-0.306,0.047,0.035250000000000004,0.07879166666666666,,,55.45530172144115,56.928949364708444,52.131756577824476,35.41195742396704,43.54708113420132,43.54708113420132,50.96035872046074,0.0,False,0.0
50188,S.H. Kim,34,27,128,34,3.764705882352941,0.138,-0.524,0.109,0.349,0.26175,-0.27722222222222226,,,34.484477980821126,54.42811956184659,61.71472113660285,55.98916525096822,47.99747220345267,47.99747220345267,47.982161670879314,0.0,False,0.0
36799,Stephan Jaeger,33,30,138,33,4.181818181818182,-0.113,-0.166,0.255,0.298,0.22349999999999998,-0.0241,0.26812500000000006,49.484237493576124,45.2095564081668,45.587157864405405,60.09640592965683,63.22837571540719,61.74017541729924,61.74017541729924,52.60656078152144,0.0,False,0.0
65256,David Ford,30,23,113,30,3.7666666666666666,0.351,0.109,-0.256,-0.055,-0.04125,0.20469565217391306,,,53.44809430626752,61.93060897043215,48.89512616393244,37.8911390898708,48.06207465445793,48.06207465445793,51.650325399741085,0.0,False,0.0
33968,Thorbjørn Olesen,20,19,71,20,3.55,0.234,0.356,-0.014,-0.371,-0.27825,0.5758421052631579,,,60.84779925474344,57.80952323895558,38.86791821501202,49.89037835284498,40.92350381837652,40.92350381837652,51.98023064075136,0.0,False,0.0
57362,Austin Eckroat,29,22,120,29,4.137931034482759,-0.102,0.428,-0.143,-0.198,-0.14850000000000002,0.183,,,63.00479826806436,45.97461036907414,44.3574972503387,43.49408965481329,60.2942146016956,60.2942146016956,53.494373921530254,0.0,False,0.0
47591,Eric Cole,32,27,129,32,4.03125,-0.886,0.033,0.54,0.341,0.25575000000000003,-0.31277777777777777,,,51.17126201442878,18.359813672684126,61.4608677708074,77.3597112110586,56.77936788698044,56.77936788698044,50.444931166706326,0.0,False,0.0
48001,Zach Bauchou,36,29,139,36,3.861111111111111,-0.311,0.081,0.125,0.094,0.07050000000000001,-0.10496551724137931,,,52.60926135664272,38.61301278036813,53.623145101872765,56.78250338405742,51.17375937787804,51.17375937787804,50.277974462004266,0.0,False,0.0
48887,Matt Wallace,23,18,78,23,3.391304347826087,0.228,0.159,0.19,-0.013,-0.00975,0.5777777777777778,0.42500000000000004,53.10157848533559,54.94601028774038,57.598185509136265,50.22785633435857,60.0054395497323,35.69491849027675,35.69491849027675,52.34664536223032,0.0,False,0.0
35461,Beau Hossler,25,18,90,25,3.6,-0.169,-0.382,0.296,0.735,0.55125,-0.25555555555555554,,,38.73855936820405,43.61467238609183,73.9631460362335,65.26130468144827,42.5708663190107,42.5708663190107,49.81178305223721,0.0,False,0.0
35296,Haotong Li,30,23,118,30,3.933333333333333,0.45,0.293,-0.198,-0.247,-0.18525,0.5446521739130434,,,58.96042511808764,65.41768151245078,42.802645384841554,40.766989822319154,53.55328298990517,53.55328298990517,54.349192490256385,0.0,False,0.0
36699,Patrick Rodgers,40,37,159,40,3.975,-0.17,0.173,0.163,0.101,0.07575000000000001,0.1653243243243243,0.43343750000000003,53.29613666616727,55.36542676255278,43.579449431121944,53.84526679694378,58.666681450144274,54.92608507376699,54.92608507376699,53.06485181165011,0.0,False,0.0
52375,Doug Ghim,27,20,102,27,3.7777777777777777,0.422,-0.251,0.311,-0.174,-0.1305,0.4827,,,42.66309923966294,64.43143877329399,45.11905734772507,66.0050591812194,48.428155210154415,48.428155210154415,51.12463319440083,0.0,False,0.0
