player_id,last_name,first_name,tier,rank,neutral_skill_index,venue_fit_score,venue_history_normalized,form_score,penalties_applied,vts_final,win_prob,top5_prob,top10_prob,top20_prob,make_cut_prob,miss_cut_prob,best_betting_lane,anti_pattern_flags,conviction_level
P010,CASTILLO,RICKY,5,139,52.63871213887399,18.708425956521847,50.0,42.9,3.0,33.37550855660368,0.16,0.74,1.99,5.12,10.9,89.1,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P149,VON DELLINGSHAUSEN,NICOLAI,5,140,31.068890892858334,35.64447102883544,42.41960887799199,53.166666666666664,0.0,33.15561494558179,0.13,0.92,2.19,5.01,20.8,79.2,Miss Cut,weak-APP/no-CH,LOW
P046,HILL,CALUM,5,141,26.74627475608352,32.62156876061719,53.703252384642866,56.4,0.0,32.4565081953221,0.15,0.93,2.28,5.37,21.6,78.4,Miss Cut,weak-APP/no-CH,MEDIUM
P146,VAN DRIEL,DARIUS,5,142,33.74432074194759,32.92385898743901,44.65009654791135,45.166666666666664,0.0,32.22304904858362,0.12,0.82,2.02,4.8,18.8,81.2,Miss Cut,weak-APP/no-CH,LOW
P033,FRITTELLI,DYLAN,5,143,29.87093722908702,35.946761255657265,40.32032636512671,52.3,0.0,31.884533624291244,0.11,0.87,2.08,4.75,18.9,81.1,Miss Cut,weak-APP/no-CH,MEDIUM
P057,JAMIESON,SCOTT,5,144,25.178952045982722,35.64447102883544,52.784816285264306,52.5,0.0,31.78111340674349,0.14,0.9,2.21,5.21,18.5,81.5,Miss Cut,weak-APP/no-CH,LOW
P045,HIGHSMITH,JOE,5,145,34.346625222899284,34.29988409993196,35.990556182342075,47.166666666666664,0.0,31.696547449423147,0.1,0.81,1.94,4.47,18.3,81.7,Miss Cut,weak-APP/no-CH,LOW
P154,WU,ASHUN,5,146,21.44532979389547,32.01698830697354,61.181946336725424,60.7,0.0,31.640605582820882,0.17,0.96,2.36,5.63,21.5,78.5,Miss Cut,weak-APP/no-CH,MEDIUM
P100,NORRIS,SHAUN,5,147,21.67493757945164,32.62156876061719,38.48345416636959,73.85,0.0,29.872812754360194,0.12,0.94,2.14,4.7,22.8,77.2,Miss Cut,weak-APP/no-CH,LOW
P111,PUIG,DAVID,5,148,57.25416139345957,0.0,50.0,50.333333333333336,3.0,29.331673052136985,0.13,0.49,1.45,4.06,13.8,86.2,Miss Cut,weak-APP/no-CH|bomb-and-spray|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P053,HOSHINO,RIKUYA,5,149,25.47511281285952,34.43531012154814,42.55081403504607,52.833333333333336,0.0,29.143456855929813,0.1,0.79,1.92,4.46,16.3,83.7,Miss Cut,weak-APP/no-CH,LOW
P091,MERONK,ADRIAN,5,150,27.864364842270078,35.704122966928274,39.40189026574815,43.3,0.0,28.28020308663365,0.09,0.71,1.76,4.14,13.3,86.7,Miss Cut,weak-APP/no-CH,LOW
P061,KATSURAGAWA,YUTO,5,151,28.656345319985554,35.039890575191784,29.036682858475835,51.166666666666664,0.0,27.887832270408367,0.08,0.72,1.71,3.87,14.8,85.2,Miss Cut,weak-APP/no-CH,LOW
P123,SCHAPER,JAYDEN,5,152,45.74715092312292,18.884157341714264,50.0,30.2,3.0,26.34600757694411,0.1,0.53,1.5,4.04,5.4,94.6,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P120,ROY,KEVIN,5,153,44.832047429964284,18.777751181872986,50.0,29.450000000000003,3.0,25.567449149888734,0.09,0.51,1.45,3.95,5.0,95.0,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P007,CAMPBELL,BRIAN,5,154,29.63467414539879,27.88810686222318,39.13947995163999,42.0,0.0,25.426489245617415,0.08,0.59,1.52,3.71,12.8,87.2,Miss Cut,weak-APP/no-CH,LOW
P164,VILIPS,KARL,5,155,36.675979569121274,20.28194735053838,50.0,47.5,3.0,25.40933429154331,0.11,0.6,1.62,4.19,6.1,93.9,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P095,NAIDOO,DYLAN,5,156,17.818192311921223,35.67671531969643,39.92671089396447,55.4,0.0,25.02700044821191,0.08,0.71,1.71,3.95,12.3,87.7,Miss Cut,weak-APP/no-CH,LOW
P071,KRUYSWIJK,JACQUES,5,157,23.791322385447618,33.22614921426084,41.45743772626207,41.6,0.0,24.742842342766473,0.08,0.61,1.56,3.77,10.7,89.3,Miss Cut,weak-APP/no-CH,SPECULATIVE
P127,SCHOTT,FREDDY,5,158,30.21701273195429,24.32538142450711,50.0,48.833333333333336,3.0,23.62400176108222,0.09,0.59,1.59,4.05,5.0,95.0,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P076,LEE,JUNGHWAN,5,159,16.710085172932764,33.52843944108266,44.51889139085727,48.666666666666664,0.0,22.87814870407495,0.08,0.62,1.56,3.75,10.1,89.9,Miss Cut,weak-APP/no-CH,LOW
P079,LINDBERG,MIKAEL,5,160,43.733923238173915,1.4104387192936017,50.0,53.166666666666664,3.0,22.37681752201506,0.09,0.4,1.2,3.4,8.3,91.7,Miss Cut,weak-APP/no-CH|bomb-and-spray|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P118,RILEY,DAVIS,5,161,14.354109634182514,32.532090853477925,44.387686233803194,50.833333333333336,0.0,21.45059898185164,0.07,0.6,1.5,3.62,9.5,90.5,Miss Cut,weak-APP/no-CH,LOW
P074,LARRAZABAL,PABLO,5,162,19.46870624867281,34.737600348369966,29.561503486692153,39.9,0.0,19.68680317952257,0.05,0.5,1.25,2.98,7.1,92.9,Miss Cut,weak-APP/no-CH,LOW
P059,JOHNSTON,RYGGS,5,163,12.783459275015687,38.06279284341003,39.92671089396447,34.6,0.0,18.288561140220835,0.05,0.49,1.26,3.09,5.3,94.7,Miss Cut,weak-APP/no-CH,SPECULATIVE
P153,WILLETT,DANNY,5,164,18.543619808316073,29.987210197273928,21.426783749339194,50.833333333333336,0.0,17.589105053572986,0.04,0.47,1.16,2.7,8.0,92.0,Miss Cut,weak-APP/no-CH,LOW
P102,OK,TAEHOON,5,165,29.621363549134667,20.09331824900157,50.0,28.4,3.0,16.649448307196195,0.06,0.38,1.11,3.09,5.0,95.0,Miss Cut,weak-APP/no-CH|renaissance-debut|ANTI-PATTERN,SPECULATIVE
P138,STRYDOM,OCKIE,5,166,0.0,38.06279284341003,41.10755730745119,47.0,0.0,13.596655038508047,0.04,0.46,1.18,2.85,5.0,95.0,Miss Cut,weak-APP/no-CH,LOW
